Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2014,ANTHONY STANTON,BA,70194,PBLSH MGMT INFO AGE,A,15,23,65%,7.36,4.60,4.47,4.47,4.53,4.60,4.67,4.53,4.20,4.60
Spring,2014,MILTON COFIELD,BA,70201,PROFSSNL & SRVC PROJ,A,22,90,24%,4.86,3.60,3.29,3.55,3.35,3.50,4.11,3.55,3.35,3.60
Spring,2014,MARIA FERREYRA,BA,70208,REGRESSION ANALYSIS,1,29,53,55%,7.59,4.21,3.97,4.00,4.10,4.21,4.34,4.14,3.72,4.24
Spring,2014,MARIA FERREYRA,BA,70208,REGRESSION ANALYSIS,2,22,42,52%,7.18,4.05,3.68,3.68,4.05,4.05,4.36,3.82,3.64,3.95
Spring,2014,JOHN GASPER,BA,70208,REGRESSION ANALYSIS,W,23,25,92%,12.52,4.36,3.70,4.27,4.22,4.30,4.78,4.18,3.50,4.35
Spring,2014,JOHN GASPER,BA,70208,REGRESSION ANALYSIS,X,25,29,86%,14.58,4.48,4.28,4.48,4.42,4.54,4.75,4.36,4.28,4.52
Spring,2014,OLIVER HAHL,BA,70311,ORGNZTN BEHAVIOR,A,27,33,82%,6.33,4.74,4.59,4.59,4.70,4.59,4.70,4.63,4.30,4.65
Spring,2014,OLIVER HAHL,BA,70311,ORGNZTN BEHAVIOR,B,31,46,67%,6.55,4.61,4.58,4.68,4.61,4.58,4.71,4.61,4.30,4.68
Spring,2014,NAZLI TURAN,BA,70321,NEGOTIATN CNFLCT RES,A,10,21,48%,5.00,4.60,4.70,4.80,4.80,4.70,4.80,4.80,4.80,4.80
Spring,2014,JOSEPH HORNACK,BA,70332,BUS SOCIETY & ETHICS,A,34,63,54%,5.18,3.71,3.35,3.44,3.91,3.76,4.41,3.74,3.38,3.82
Spring,2014,JOSEPH HORNACK,BA,70332,BUS SOCIETY & ETHICS,B,18,43,42%,5.33,3.78,3.72,3.61,4.33,4.22,4.50,4.33,3.67,4.06
Spring,2014,DAVID GRAY,BA,70332,BUS SOCIETY & ETHICS,W,37,48,77%,9.62,4.62,4.61,4.70,4.53,4.67,4.75,4.68,4.59,4.58
Spring,2014,PARAM SINGH,BA,70339,INFO TCHNGY FINANCE,A,12,20,60%,7.83,4.42,4.50,4.42,4.25,4.58,4.83,4.42,4.42,4.58
Spring,2014,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,A,13,29,45%,8.50,5.00,4.85,4.92,4.77,4.85,5.00,4.85,4.77,4.92
Spring,2014,NANCY KOERBEL,BA,70340,BUSINESS COMMUNCTNS,B,9,28,32%,5.00,4.89,4.50,4.38,4.33,4.38,4.88,4.50,4.00,4.63
Spring,2014,NANCY KOERBEL,BA,70340,BUSINESS COMMUNCTNS,C,23,28,82%,5.00,4.18,3.68,3.91,3.91,4.00,4.41,4.32,3.55,3.95
Spring,2014,JOHN HOOKER,BA,70342,MANAGE ACRSS CLTURES,A,45,69,65%,4.93,4.56,4.67,4.67,4.66,4.69,4.82,4.71,4.24,4.76
Spring,2014,RONALD PLACONE,BA,70345,BUSINESS PRSNTATIONS,A,11,20,55%,6.64,5.00,4.82,4.91,4.91,5.00,5.00,4.91,5.00,5.00
Spring,2014,RONALD PLACONE,BA,70345,BUSINESS PRSNTATIONS,B,13,21,62%,5.69,4.85,4.46,4.69,4.77,4.85,4.85,4.62,4.77,4.69
Spring,2014,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,C,11,18,61%,5.60,4.73,4.36,4.36,4.64,4.73,4.73,4.64,4.82,4.64
Spring,2014,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,D,7,18,39%,7.57,4.71,4.57,4.71,4.57,4.86,4.43,5.00,5.00,4.86
Spring,2014,J MCGINNIS,BA,70345,BUSINESS PRSNTATIONS,W,19,22,86%,8.72,4.21,4.00,4.33,4.32,4.26,4.00,4.16,4.26,4.37
Spring,2014,J MCGINNIS,BA,70345,BUSINESS PRSNTATIONS,X,15,22,68%,7.20,3.53,3.40,3.27,3.53,3.60,2.60,3.67,3.67,3.53
Spring,2014,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,A,9,17,53%,5.00,4.56,4.22,4.00,4.56,4.56,3.44,4.22,4.44,4.44
Spring,2014,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,B,8,18,44%,4.25,4.00,3.50,3.63,4.25,4.13,2.88,3.88,4.25,3.13
Spring,2014,GEOFFREY HITCH,BA,70352,BUSINESS ACTING,W,14,16,88%,9.57,5.00,4.92,5.00,4.93,4.86,4.79,4.79,4.93,4.43
Spring,2014,JAMES ROBERTS,BA,70364,BUSINESS LAW,A,13,29,45%,7.75,3.77,3.31,3.62,3.85,3.77,4.38,3.62,2.85,3.92
Spring,2014,CLIFFORD EARLY,BA,70365,INT TRADE & INT LAW,A,7,10,70%,9.29,4.29,3.86,4.14,3.43,3.71,3.86,4.29,3.43,4.57
Spring,2014,DAVID TUNGATE,BA,70366,INTEL PROPRTY & ECOM,A4,27,63,43%,6.22,4.30,4.26,4.33,4.37,4.30,4.52,4.56,3.81,4.63
Spring,2014,MUSTAFA AKAN,BA,70371,OPERATIONS MGMT,A,17,43,40%,6.24,4.71,4.41,4.41,4.29,4.53,4.94,4.59,4.18,4.59
Spring,2014,GUOFANG HUANG,BA,70381,MARKETING I,A,37,64,58%,5.32,2.19,1.95,1.95,2.05,2.35,2.73,2.30,2.00,2.46
Spring,2014,GUOFANG HUANG,BA,70381,MARKETING I,B,32,55,58%,5.87,2.84,2.44,2.56,2.75,2.78,3.31,2.81,2.34,2.88
Spring,2014,COLLEEN GIBLIN,BA,70385,CONSUMER BEHAVIOR,A,6,12,50%,5.00,3.83,3.33,3.50,3.17,3.50,4.33,4.00,4.33,4.33
Spring,2014,CHRIS TELMER,BA,70391,FINANCE,A,36,36,100%,9.03,4.53,4.00,4.08,4.39,4.36,4.61,3.86,3.81,4.33
Spring,2014,MICHAEL EWENS,BA,70397,INTRO ENTREPN FINANC,A3,2,13,15%,11.00,4.50,4.00,4.00,5.00,5.00,5.00,5.00,4.00,4.50
Spring,2014,JOSE EMILIO OSAMBELA ZAVALA,BA,70398,INTERNATNL FINANCE,A,19,20,95%,8.06,4.68,4.74,4.58,4.53,4.63,4.84,4.68,4.44,4.78
Spring,2014,DAVID LAMONT,BA,70401,MANAGEMENT GAME,A,38,74,51%,13.18,4.24,4.21,4.24,4.32,4.29,4.61,4.18,4.11,4.24
Spring,2014,STEPHEN VARGO,BA,70401,MANAGEMENT GAME,W,30,42,71%,13.13,4.73,4.53,4.67,4.67,4.73,4.80,4.60,4.60,4.57
Spring,2014,KATHARINE ANDERSON,BA,70415,INTRO ENTREPRENRSHIP,A,10,23,43%,6.80,4.50,4.00,4.20,4.20,4.20,4.50,4.30,4.10,4.30
Spring,2014,KATHARINE ANDERSON,BA,70415,INTRO ENTREPRENRSHIP,B,9,14,64%,5.00,3.89,3.67,3.78,4.00,4.11,4.44,4.00,4.44,4.11
Spring,2014,DAVID MAWHINNEY,BA,70416,NEW VENTURE CREATION,A,11,22,50%,8.00,4.91,4.64,4.82,4.45,4.73,5.00,4.64,4.55,5.00
Spring,2014,GEORGE WHITE,BA,70416,NEW VENTURE CREATION,W,8,10,80%,9.25,5.00,5.00,5.00,5.00,4.88,5.00,5.00,5.00,5.00
Spring,2014,ROBERT CULBERTSON,BA,70419,ENTREPRNP PRCTM APPR,A,24,56,43%,10.04,4.96,4.79,4.83,4.43,4.79,4.63,4.50,4.71,4.75
Spring,2014,JACK STECHER,BA,70422,MANAGERIAL ACCOUNTNG,A,18,45,40%,5.67,4.44,4.39,4.44,4.33,4.33,4.72,4.61,4.39,4.39
Spring,2014,SIDNEY THOMAS EMERSON,BA,70423,TECH-BASED ENTREPSHP,W,15,23,65%,5.20,4.60,4.60,4.67,4.53,4.67,4.87,4.67,4.60,4.67
Spring,2014,DANIEL KAISER,BA,70424,CORP FINAN REPTNG,A,2,7,29%,6.50,3.00,2.50,2.50,2.00,3.00,3.50,2.50,1.50,3.00
Spring,2014,DANIEL KAISER,BA,70424,CORP FINAN REPTNG,B,4,9,44%,10.25,3.25,3.50,3.75,4.00,3.75,3.50,3.75,3.75,3.75
Spring,2014,TIM CUNNINGHAM,BA,70425,ENTRPRSHP CRTV INDSR,A,7,11,64%,4.14,3.86,3.14,3.29,2.86,3.57,4.29,3.57,3.86,4.00
Spring,2014,JING LI,BA,70428,FINANCL STATMNT ANAL,A,9,13,69%,8.00,4.33,3.89,3.89,4.11,3.89,4.22,4.00,4.33,4.11
Spring,2014,MILTON COFIELD,BA,70430,INTERNATNL MGMNT,A,16,27,59%,9.19,4.44,4.31,4.56,4.06,4.44,4.73,4.44,4.63,4.75
Spring,2014,LINDA ARGOTE,BA,70437,ORG LRNG & STRAT MGT,A,13,22,59%,6.85,4.08,4.31,4.38,4.08,4.23,4.69,4.31,4.08,4.31
Spring,2014,DAVID LAMONT,BA,70440,CORPORATE STRATEGY,A,10,10,100%,5.00,4.50,4.20,4.60,4.50,4.50,4.70,4.60,4.40,4.60
Spring,2014,PARAM SINGH,BA,70443,DGTL MKTG SCL MD STG,A,8,11,73%,7.63,4.50,4.50,4.50,4.38,4.38,4.63,4.63,4.50,4.63
Spring,2014,BENJAMIN COLLIER,BA,70443,DGTL MKTG SCL MD STG,W,19,19,100%,7.37,4.42,4.61,4.74,4.58,4.63,4.79,4.63,4.47,4.53
Spring,2014,SIDNEY THOMAS EMERSON,BA,70448,CEO PERSPECTIVE,W,8,16,50%,5.75,4.25,4.88,4.88,4.75,4.88,4.75,4.88,4.75,4.88
Spring,2014,WOLFGANG GATTERBAUER,BA,70451,MANGEMNT INFRMT SYST,A,32,65,49%,8.88,3.53,2.34,2.58,2.50,2.59,3.53,2.91,2.72,3.09
Spring,2014,TRIDAS MUKHOPADHYAY,BA,70451,MANGEMNT INFRMT SYST,W,19,28,68%,7.42,4.79,4.47,4.53,4.74,4.63,4.89,4.79,4.68,4.68
Spring,2014,TRIDAS MUKHOPADHYAY,BA,70451,MANGEMNT INFRMT SYST,X,17,25,68%,9.06,4.65,4.18,4.59,4.53,4.31,4.82,4.47,4.59,4.47
Spring,2014,ROBERT MONROE,BA,70453,BUS TECH FOR CONSLTG,A,9,17,53%,8.67,4.56,4.56,4.56,4.33,4.67,4.89,4.44,4.67,4.44
Spring,2014,BENJAMIN COLLIER,BA,70453,BUS TECH FOR CONSLTG,W,14,15,93%,6.15,4.79,4.36,4.64,4.64,4.57,4.79,4.69,4.50,4.57
Spring,2014,WOLFGANG GATTERBAUER,BA,70455,MODRN DATA MANGEMNT,A,13,18,72%,11.54,4.54,4.08,3.85,3.69,3.92,4.38,4.00,3.62,3.92
Spring,2014,TRIDAS MUKHOPADHYAY,BA,70455,MODRN DATA MANGEMNT,W,3,5,60%,8.00,5.00,5.00,5.00,4.67,4.67,5.00,5.00,5.00,4.67
Spring,2014,SHAM KEKRE,BA,70471,SUPPLY CHAIN MGMT,W,5,8,63%,7.40,5.00,4.80,5.00,4.80,5.00,4.80,4.80,4.80,5.00
Spring,2014,MUSTAFA AKAN,BA,70474,QUALTY MGMT PRDCVTY,A,3,7,43%,8.00,4.67,4.33,4.33,4.33,4.33,5.00,4.33,4.33,4.33
Spring,2014,SHAM KEKRE,BA,70474,QUALTY MGMT PRDCVTY,W,3,7,43%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2014,MUSTAFA AKAN,BA,70476,SERVICE OPER MGMT,A,5,13,38%,7.40,4.60,4.20,4.00,4.20,4.20,4.60,4.20,3.80,4.20
Spring,2014,EMIN CIVI,BA,70480,INTERNTNL MARKETING,W,13,17,76%,8.23,4.62,3.85,4.00,3.62,3.92,4.62,3.92,4.23,4.31
Spring,2014,LLOYD CORDER,BA,70481,MARKETING RESEARCH,A,12,22,55%,5.50,4.92,4.92,4.83,4.83,4.75,5.00,4.67,5.00,4.92
Spring,2014,PETER STUETTGEN,BA,70481,MARKETING RESEARCH,W,14,18,78%,11.29,4.64,4.71,4.79,4.69,4.86,4.62,4.71,4.71,4.93
Spring,2014,EMIN CIVI,BA,70485,PRODUCT & BRAND MGT,W,20,26,77%,9.40,4.85,4.32,4.35,3.90,4.35,4.94,4.25,4.68,4.50
Spring,2014,MICHAEL SMITH,BA,70488,INTERACTIVE MARKETNG,A4,8,16,50%,5.75,4.88,4.88,4.88,4.88,4.88,4.88,4.88,4.75,4.88
Spring,2014,MUHAMMAD FAROOQI,BA,70492,INVESTMENT ANALYSIS,W,8,11,73%,8.00,5.00,5.00,4.88,4.88,4.88,5.00,4.88,4.75,4.88
Spring,2014,BRENT GLOVER,BA,70495,CORPORATE FINANCE,A,15,24,63%,12.79,4.07,4.07,4.00,4.13,4.00,4.33,3.93,3.60,4.47
Spring,2014,BRENT GLOVER,BA,70495,CORPORATE FINANCE,B,14,24,58%,11.71,4.43,4.79,4.64,4.71,4.57,4.79,4.71,4.36,4.93
Spring,2014,MUHAMMAD FAROOQI,BA,70495,CORPORATE FINANCE,W,9,12,75%,9.33,5.00,4.78,4.89,5.00,4.89,5.00,4.67,5.00,4.89
Spring,2014,MICHAEL EWENS,BA,70496,ENTRP FIN:VLN & DEAL,A4,10,30,33%,8.33,4.50,4.50,4.50,4.10,4.50,4.70,4.80,4.70,4.80
Spring,2014,BENJAMIN COLLIER,BA,70504,INDP STDY ORG BEHAV,W,1,2,50%,5.00,4.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,5.00
Spring,2014,SIDNEY THOMAS EMERSON,BA,70508,IND STDY INTL MNGMNT,W,3,8,38%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2014,ROB DILLON,BA,70637,INTRACTV MED DES MGT,A,5,11,45%,5.60,3.00,3.00,3.20,3.20,3.40,3.60,3.40,3.40,3.40
Spring,2014,ANTHONY STANTON,BA,70643,PBLSHNG ON THE WWW,A,10,30,33%,8.60,4.80,4.70,4.70,4.90,4.90,4.70,4.60,4.80,4.70
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2014,,,,Year of 2014,,1414,2304,61%,7.76,4.39,4.26,4.27,4.03,4.4,4.28,4.45,4.22,4.15
Fall,2014,MILTON COFIELD,BA,70100,GLOBAL BUSINESS,A,40,59,68%,5.77,4.05,3.30,3.38,3.27,3.88,3.50,4.05,3.42,3.35
Fall,2014,MILTON COFIELD,BA,70100,GLOBAL BUSINESS,B,39,58,67%,5.92,3.95,3.41,3.44,2.79,3.76,3.21,4.41,3.23,3.18
Fall,2014,STARLING HUNTER,BA,70100,GLOBAL BUSINESS,W,31,41,76%,7.71,4.61,4.55,4.42,4.06,4.57,4.39,4.65,4.35,4.48
Fall,2014,DAVID RAMIREZ,BA,70101,INTRO BUSINESS MGMNT,A,26,53,49%,6.04,3.96,4.42,4.31,3.58,4.38,4.04,4.35,4.12,4.04
Fall,2014,DAVID LAMONT,BA,70101,INTRO BUSINESS MGMNT,B,26,41,63%,6.36,4.38,4.58,4.58,4.04,4.54,4.69,4.65,4.58,4.42
Fall,2014,STEPHEN VARGO,BA,70101,INTRO BUSINESS MGMNT,W,8,18,44%,6.50,4.88,4.63,4.63,4.75,4.50,4.50,4.88,4.63,4.63
Fall,2014,THOMAS RUCHTI,BA,70122,INTRO TO ACCOUNTING,1,42,66,64%,4.71,4.57,4.44,4.50,4.29,4.45,4.43,4.17,4.41,4.29
Fall,2014,THOMAS RUCHTI,BA,70122,INTRO TO ACCOUNTING,2,32,69,46%,5.28,4.19,4.39,4.16,4.00,4.29,4.35,3.97,4.10,3.88
Fall,2014,ANTHONY STANTON,BA,70160,GRAPHIC MEDIA MGMT,A,20,43,47%,4.70,4.10,4.10,4.10,3.80,4.05,4.15,4.45,3.85,3.70
Fall,2014,XIZHEN CAI,BA,70207,PROB & STAT BUS APPL,A,35,60,58%,8.43,4.24,4.00,3.86,3.89,3.94,3.71,4.59,3.53,3.56
Fall,2014,AMAL HELU,BA,70207,PROB & STAT BUS APPL,W,12,21,57%,9.45,4.50,4.83,4.64,4.75,4.75,4.75,4.25,4.67,4.75
Fall,2014,AMAL HELU,BA,70207,PROB & STAT BUS APPL,X,18,26,69%,10.61,4.61,4.17,4.39,4.22,4.44,4.56,3.71,4.44,4.56
Fall,2014,OLIVER HAHL,BA,70311,ORGNZTN BEHAVIOR,A,46,61,75%,5.39,4.76,4.78,4.76,4.48,4.78,4.87,4.91,4.83,4.78
Fall,2014,OLIVER HAHL,BA,70311,ORGNZTN BEHAVIOR,B,36,63,57%,6.83,4.72,4.69,4.64,4.50,4.69,4.72,4.75,4.69,4.69
Fall,2014,BENJAMIN COLLIER,BA,70311,ORGNZTN BEHAVIOR,W,32,45,71%,9.87,4.78,4.84,4.91,4.53,4.91,4.91,4.94,4.91,4.75
Fall,2014,BENJAMIN COLLIER,BA,70311,ORGNZTN BEHAVIOR,X,41,45,91%,8.49,4.40,4.49,4.46,4.24,4.44,4.51,4.71,4.51,4.40
Fall,2014,ELAINE HYDER,BA,70321,NEGOTIATN CNFLCT RES,A,7,25,28%,5.86,4.86,4.57,4.86,4.43,4.86,4.71,4.86,4.57,4.57
Fall,2014,DAVID TUNGATE,BA,70332,BUS SOCIETY & ETHICS,A,31,70,44%,7.71,4.39,4.39,4.32,3.74,4.58,4.42,4.42,4.35,4.19
Fall,2014,DAVID TUNGATE,BA,70332,BUS SOCIETY & ETHICS,B,27,46,59%,7.89,4.22,4.22,4.04,3.81,4.48,4.48,4.30,4.11,4.15
Fall,2014,CHRISTOPHER WYATT,BA,70340,BUSINESS COMMUNCTNS,A,23,29,79%,7.48,4.74,4.39,4.61,4.70,4.78,4.70,4.32,4.64,4.32
Fall,2014,CHRISTOPHER WYATT,BA,70340,BUSINESS COMMUNCTNS,B,18,29,62%,7.50,4.50,4.44,4.39,4.28,4.50,4.50,4.61,4.44,4.11
Fall,2014,CHRISTOPHER WYATT,BA,70340,BUSINESS COMMUNCTNS,C,14,29,48%,8.00,4.50,4.21,3.86,4.07,4.36,4.07,4.14,4.14,4.00
Fall,2014,J MCGINNIS,BA,70340,BUSINESS COMMUNCTNS,W,15,23,65%,16.40,4.47,4.40,4.60,4.27,4.60,4.20,4.13,4.47,4.13
Fall,2014,J MCGINNIS,BA,70340,BUSINESS COMMUNCTNS,X,15,25,60%,15.07,4.60,4.60,4.60,4.47,4.80,4.67,4.27,4.47,4.60
Fall,2014,ROBERT KRAUT,BA,70341,ORG COMMUNICATION,A,5,7,71%,8.60,3.80,3.60,3.80,4.00,4.00,4.20,4.00,3.80,3.60
Fall,2014,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,A,6,13,46%,4.50,4.83,5.00,4.83,5.00,5.00,4.83,5.00,5.00,4.83
Fall,2014,JOSEPH RUDMAN,BA,70345,BUSINESS PRSNTATIONS,B,9,18,50%,7.00,4.67,4.11,4.11,4.89,4.44,4.13,4.00,4.25,4.13
Fall,2014,RONALD PLACONE,BA,70345,BUSINESS PRSNTATIONS,C,16,19,84%,6.50,5.00,5.00,4.87,4.88,5.00,5.00,5.00,4.94,5.00
Fall,2014,J MCGINNIS,BA,70348,CROSS CULT BUSINESS,W,7,13,54%,8.86,4.00,4.00,4.57,4.00,4.43,4.29,3.43,4.29,3.71
Fall,2014,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,A,12,21,57%,5.50,5.00,4.83,4.92,5.00,4.92,4.83,4.75,4.83,4.92
Fall,2014,DAVID TUNGATE,BA,70364,BUSINESS LAW,A,28,52,54%,6.61,4.14,4.39,4.37,3.71,4.64,4.71,4.64,4.32,4.32
Fall,2014,CLIFFORD EARLY,BA,70365,INT TRADE & INT LAW,A,2,9,22%,6.50,4.00,2.50,2.50,4.50,4.50,3.50,1.50,4.00,5.00
Fall,2014,MUSTAFA AKAN,BA,70371,OPERATIONS MGMT,A,34,72,47%,6.35,4.12,4.24,4.38,3.88,3.97,4.15,4.53,4.09,4.00
Fall,2014,SHAM KEKRE,BA,70371,OPERATIONS MGMT,W,28,40,70%,7.65,4.71,4.43,4.39,4.11,4.39,4.32,4.68,4.11,3.96
Fall,2014,JEROME APT,BA,70376,ENERGY SYSTEMS,A,26,33,79%,6.85,4.27,3.46,3.88,3.00,4.27,4.08,3.85,3.85,3.69
Fall,2014,KAIFU ZHANG,BA,70381,MARKETING I,A,35,72,49%,6.68,4.20,3.43,3.49,3.34,4.00,3.94,4.20,3.83,3.66
Fall,2014,KAIFU ZHANG,BA,70381,MARKETING I,B,37,70,53%,5.57,4.14,3.54,3.73,3.22,4.19,4.08,4.27,3.78,3.65
Fall,2014,PETER STUETTGEN,BA,70381,MARKETING I,W,20,27,74%,14.53,3.95,4.05,3.89,3.65,3.85,3.90,4.00,3.80,3.74
Fall,2014,PETER STUETTGEN,BA,70381,MARKETING I,X,26,30,87%,10.72,4.42,4.28,4.35,4.27,4.27,4.54,4.48,4.48,4.29
Fall,2014,JOHN GASPER,BA,70386,APLD BHVRL DEC MK BS,W1,12,14,86%,7.18,4.83,4.33,4.75,4.27,4.83,4.82,4.92,4.91,4.67
Fall,2014,CHRIS TELMER,BA,70391,FINANCE,A,70,71,99%,10.23,3.87,3.89,3.79,3.47,4.14,3.49,3.61,3.57,3.55
Fall,2014,MUHAMMAD FAROOQI,BA,70391,FINANCE,W,21,24,88%,11.95,4.67,4.57,4.38,4.45,4.62,4.52,4.67,4.52,4.43
Fall,2014,MUHAMMAD FAROOQI,BA,70391,FINANCE,X,16,27,59%,14.19,4.50,4.31,4.25,4.38,4.38,4.44,4.75,4.50,4.06
Fall,2014,STEPHEN BOLLINGER,BA,70395,FUNDING ENTREP VENTR,A,10,25,40%,5.30,4.40,3.90,3.90,4.30,4.60,4.30,3.20,3.90,4.00
Fall,2014,SIDNEY THOMAS EMERSON,BA,70395,FUNDING ENTREP VENTR,W,16,26,62%,8.87,4.69,4.88,4.69,4.69,4.69,4.56,4.75,4.63,4.81
Fall,2014,DAVID LAMONT,BA,70401,MANAGEMENT GAME,A,18,29,62%,9.50,4.50,4.44,4.39,4.61,4.53,4.39,4.78,4.56,4.33
Fall,2014,HARRIS JONES,BA,70415,INTRO ENTREPRENRSHIP,A,20,44,45%,7.53,4.45,4.30,4.26,3.95,4.40,4.35,4.50,4.15,4.25
Fall,2014,GEORGE WHITE,BA,70415,INTRO ENTREPRENRSHIP,W,15,31,48%,9.07,4.73,4.60,4.53,4.67,4.60,4.47,4.93,4.53,4.67
Fall,2014,WILLIAM COURTRIGHT,BA,70421,ENTREPSHP COMP SCINT,A,4,7,57%,6.50,5.00,5.00,4.75,5.00,4.75,5.00,5.00,5.00,5.00
Fall,2014,JINGHONG LIANG,BA,70424,CORP FINAN REPTNG,A,16,17,94%,7.40,4.69,4.44,4.31,3.81,4.44,4.07,4.81,4.19,4.00
Fall,2014,JOHN OBRIEN,BA,70424,CORP FINAN REPTNG,W,15,20,75%,10.85,4.40,4.47,4.53,4.27,4.67,4.20,4.93,4.40,4.33
Fall,2014,JING LI,BA,70428,FINANCL STATMNT ANAL,A,13,30,43%,7.50,4.77,4.46,4.23,4.46,4.15,4.15,4.77,4.00,4.15
Fall,2014,STARLING HUNTER,BA,70430,INTERNATNL MGMNT,W,18,33,55%,8.39,4.11,4.50,4.33,4.17,4.50,4.22,4.72,4.33,4.22
Fall,2014,LINDA ARGOTE,BA,70437,ORG LRNG & STRAT MGT,A,12,17,71%,6.36,4.58,4.50,4.75,4.50,4.83,4.75,4.83,4.75,4.50
Fall,2014,STARLING HUNTER,BA,70440,CORPORATE STRATEGY,W,13,24,54%,8.00,4.85,4.69,4.92,4.77,4.92,4.77,5.00,4.85,4.92
Fall,2014,KATHARINE ANDERSON,BA,70449,SOCL ECON INF NETWK,A,10,18,56%,5.00,3.90,3.70,3.70,3.80,4.00,4.00,4.70,3.60,3.60
Fall,2014,ROBERT MONROE,BA,70451,MANGEMNT INFRMT SYST,A,52,58,90%,7.12,4.83,4.77,4.79,4.50,4.73,4.87,4.88,4.85,4.75
Fall,2014,ROBERT MONROE,BA,70453,BUS TECH FOR CONSLTG,A,13,20,65%,6.36,4.54,4.46,4.38,4.46,4.23,4.38,4.46,4.23,4.08
Fall,2014,Aleksandr KAZACHKOV,BA,70460,MATH MDLS FR CNSLTNG,A,18,27,67%,9.00,4.44,4.17,4.28,3.72,4.33,3.78,4.56,3.72,4.22
Fall,2014,VALERIE TARDIF,BA,70471,SUPPLY CHAIN MGMT,A,11,16,69%,6.09,4.09,3.60,4.00,3.27,4.09,3.73,4.18,3.36,3.73
Fall,2014,MUSTAFA AKAN,BA,70474,QUALTY MGMT PRDCVTY,A,7,16,44%,5.00,4.29,4.14,4.14,3.86,4.43,4.29,4.86,4.00,4.00
Fall,2014,LLOYD CORDER,BA,70481,MARKETING RESEARCH,A,5,9,56%,8.00,5.00,4.20,4.80,4.40,5.00,4.80,4.80,4.80,4.60
Fall,2014,MELISSA MURPHY,BA,70483,ADVRTS & MARKET COMM,A,6,12,50%,6.50,4.67,4.67,4.67,4.50,4.83,4.50,5.00,4.67,4.67
Fall,2014,JOHN LANKFORD,BA,70485,PRODUCT & BRAND MGT,A,13,17,76%,8.00,5.00,4.38,4.69,4.15,4.85,4.69,4.92,4.69,4.62
Fall,2014,ATANU PAUL,BA,70492,INVESTMENT ANALYSIS,A,28,48,58%,7.46,2.96,3.32,3.36,3.11,3.18,3.21,3.93,2.93,3.25
Fall,2014,LARS-ALEXANDER KUEHN,BA,70497,DERIVATIVE SECURTIES,A,14,22,64%,7.79,4.93,4.86,4.93,4.86,4.86,4.71,4.93,4.86,4.79
Fall,2014,ANTHONY STANTON,BA,70641,COLOR REPROD & MGMNT,A,7,8,88%,5.00,4.57,4.00,3.86,4.29,4.14,3.86,4.29,4.00,3.83
Fall,2014,ANTHONY STANTON,BA,70643,PBLSHNG ON THE WWW,A,8,18,44%,5.86,4.13,3.75,3.75,3.63,3.63,3.25,4.25,3.75,3.38
Fall,2014,DAVID LAMONT,IA,46830,BUSINESS FUNDAMNTALS,A1,8,35,23%,12.25,4.50,4.25,4.50,4.75,4.63,4.38,4.88,4.50,4.38
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 8,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2014,,,,Year of 2014,,42,60,70%,9.17,4.6,4.36,4.52,4.52,4.55,4.45,4.81,4.55,4.5
Spring,2014,"BONI, A.  (co-taught)",BA,70438,COMMERCLZN & INNOVTN,A,9,14,64%,7.33,4.11,4.11,4.00,4.11,3.89,3.78,4.67,3.89,3.78
Spring,2014,"IMAM, R.  (co-taught)",BA,70438,COMMERCLZN & INNOVTN,A,9,14,64%,8.00,4.67,3.89,4.22,4.33,4.44,4.44,4.67,4.67,4.67
Spring,2014,"SILEO, P.  (co-taught)",BA,70493,MACRO & REAL BUS CYC,W,4,6,67%,6.50,4.25,4.50,4.75,4.50,4.75,4.50,5.00,4.50,4.50
